ts,DMC Building 1 Data Quality Tests Dup of AHU_04_B1 Return Air Temp,DMC Building 1 Data Quality Tests New-Point
2023-03-03T13:20:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%
2023-03-03T13:25:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%
2023-03-03T13:30:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%
2023-03-03T13:35:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%
2023-03-03T13:40:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%
2023-03-03T13:45:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%
2023-03-03T13:50:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%
2023-03-03T13:55:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%
2023-03-03T14:00:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%
2023-03-03T14:05:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%
2023-03-03T14:10:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%
2023-03-03T14:15:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%
2023-03-03T14:20:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%
2023-03-03T14:25:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%
2023-03-03T14:30:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%
2023-03-03T14:35:00+04:00 Dubai,23.662158966064453°C,46.09219741821289%
2023-03-03T14:40:00+04:00 Dubai,23.662158966064453°C,45.050331115722656%
2023-03-03T14:45:00+04:00 Dubai,23.662158966064453°C,45.050331115722656%
2023-03-03T14:50:00+04:00 Dubai,23.662158966064453°C,45.050331115722656%
2023-03-03T14:55:00+04:00 Dubai,23.662158966064453°C,45.050331115722656%
2023-03-03T15:00:00+04:00 Dubai,23.662158966064453°C,45.050331115722656%
2023-03-03T15:05:00+04:00 Dubai,23.662158966064453°C,44.03709411621094%
2023-03-03T15:10:00+04:00 Dubai,23.662158966064453°C,42.838706970214844%
2023-03-03T15:15:00+04:00 Dubai,23.662158966064453°C,41.766456604003906%
2023-03-03T15:20:00+04:00 Dubai,23.662158966064453°C,40.58888244628906%
2023-03-03T15:25:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T15:30:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T15:35:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T15:40:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T15:45:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T15:50:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T15:55:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:00:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:05:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:10:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:15:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:20:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:25:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:30:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:35:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:40:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:45:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:50:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T16:55:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T17:00:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%
2023-03-03T17:05:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%
2023-03-03T17:10:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%
2023-03-03T17:15:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%
2023-03-03T17:20:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%
2023-03-03T17:25:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%
2023-03-03T17:30:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%
2023-03-03T17:35:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%
2023-03-03T17:40:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%
2023-03-03T17:45:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%
2023-03-03T17:50:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%
2023-03-03T17:55:00+04:00 Dubai,23.364866256713867°C,41.72709274291992%
2023-03-03T18:00:00+04:00 Dubai,23.364866256713867°C,41.72709274291992%
2023-03-03T18:05:00+04:00 Dubai,23.364866256713867°C,40.722137451171875%
2023-03-03T18:10:00+04:00 Dubai,23.364866256713867°C,39.68663787841797%
2023-03-03T18:15:00+04:00 Dubai,23.364866256713867°C,38.61259460449219%
2023-03-03T18:20:00+04:00 Dubai,23.216365814208984°C,37.49686813354492%
2023-03-03T18:25:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T18:30:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T18:35:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T18:40:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T18:45:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T18:50:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T18:55:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T19:00:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T19:05:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T19:10:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T19:15:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T19:20:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T19:25:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T19:30:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%
2023-03-03T19:35:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T19:40:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T19:45:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T19:50:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T19:55:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:00:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:05:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:10:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:15:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:20:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:25:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:30:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:35:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:40:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:45:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:50:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%
2023-03-03T20:55:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:00:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:05:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:10:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:15:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:20:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:25:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:30:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:35:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:40:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:45:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:50:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T21:55:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:00:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:05:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:10:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:15:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:20:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:25:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:30:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:35:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:40:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:45:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:50:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T22:55:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%
2023-03-03T23:00:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%
2023-03-03T23:05:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%
2023-03-03T23:10:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%
2023-03-03T23:15:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%
2023-03-03T23:20:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%
2023-03-03T23:25:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%
2023-03-03T23:30:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%
2023-03-03T23:35:00+04:00 Dubai,22.621206283569336°C,37.34784698486328%
2023-03-03T23:40:00+04:00 Dubai,22.621206283569336°C,37.34784698486328%
2023-03-03T23:45:00+04:00 Dubai,22.621206283569336°C,37.34784698486328%
2023-03-03T23:50:00+04:00 Dubai,22.621206283569336°C,37.34784698486328%
2023-03-03T23:55:00+04:00 Dubai,22.621206283569336°C,37.34784698486328%
2023-03-04T00:00:00+04:00 Dubai,22.621206283569336°C,0%
2023-03-04T00:05:00+04:00 Dubai,22.621206283569336°C,0%
2023-03-04T00:10:00+04:00 Dubai,22.621206283569336°C,26.841182708740234%
2023-03-04T00:15:00+04:00 Dubai,22.621206283569336°C,29.212841033935547%
2023-03-04T00:20:00+04:00 Dubai,22.621206283569336°C,29.212841033935547%
2023-03-04T00:25:00+04:00 Dubai,22.621206283569336°C,31.558584213256836%
2023-03-04T00:30:00+04:00 Dubai,22.621206283569336°C,32.556236267089844%
2023-03-04T00:35:00+04:00 Dubai,22.472217559814453°C,33.73784637451172%
2023-03-04T00:40:00+04:00 Dubai,22.472217559814453°C,34.92921447753906%
2023-03-04T00:45:00+04:00 Dubai,22.472217559814453°C,34.92921447753906%
2023-03-04T00:50:00+04:00 Dubai,22.472217559814453°C,36.04808807373047%
2023-03-04T00:55:00+04:00 Dubai,22.472217559814453°C,36.04808807373047%
2023-03-04T01:00:00+04:00 Dubai,22.472217559814453°C,37.07197189331055%
2023-03-04T01:05:00+04:00 Dubai,22.472217559814453°C,37.07197189331055%
2023-03-04T01:10:00+04:00 Dubai,22.472217559814453°C,37.07197189331055%
2023-03-04T01:15:00+04:00 Dubai,22.472217559814453°C,37.07197189331055%
2023-03-04T01:20:00+04:00 Dubai,22.472217559814453°C,37.07197189331055%
2023-03-04T01:25:00+04:00 Dubai,22.472217559814453°C,38.11463928222656%
2023-03-04T01:30:00+04:00 Dubai,22.472217559814453°C,38.11463928222656%
2023-03-04T01:35:00+04:00 Dubai,22.472217559814453°C,38.11463928222656%
2023-03-04T01:40:00+04:00 Dubai,22.472217559814453°C,39.127655029296875%
2023-03-04T01:45:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T01:50:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T01:55:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:00:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:05:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:10:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:15:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:20:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:25:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:30:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:35:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:40:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:45:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:50:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T02:55:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T03:00:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T03:05:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T03:10:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T03:15:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T03:20:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T03:25:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T03:30:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T03:35:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T03:40:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%
2023-03-04T03:45:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T03:50:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T03:55:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:00:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:05:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:10:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:15:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:20:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:25:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:30:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:35:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:40:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:45:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:50:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T04:55:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%
2023-03-04T05:00:00+04:00 Dubai,22.025882720947266°C,39.127655029296875%
2023-03-04T05:05:00+04:00 Dubai,22.025882720947266°C,39.127655029296875%
2023-03-04T05:10:00+04:00 Dubai,22.025882720947266°C,39.127655029296875%
2023-03-04T05:15:00+04:00 Dubai,22.025882720947266°C,39.127655029296875%
2023-03-04T05:20:00+04:00 Dubai,22.17488670349121°C,38.03463363647461%
2023-03-04T05:25:00+04:00 Dubai,22.17488670349121°C,38.03463363647461%
2023-03-04T05:30:00+04:00 Dubai,22.17488670349121°C,37.03050994873047%
2023-03-04T05:35:00+04:00 Dubai,22.17488670349121°C,37.03050994873047%
2023-03-04T05:40:00+04:00 Dubai,22.17488670349121°C,37.03050994873047%
2023-03-04T05:45:00+04:00 Dubai,22.17488670349121°C,37.03050994873047%
2023-03-04T05:50:00+04:00 Dubai,22.17488670349121°C,37.03050994873047%
2023-03-04T05:55:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:00:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:05:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:10:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:15:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:20:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:25:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:30:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:35:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:40:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:45:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:50:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T06:55:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T07:00:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T07:05:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T07:10:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T07:15:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T07:20:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T07:25:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T07:30:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T07:35:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T07:40:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%
2023-03-04T07:45:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T07:50:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T07:55:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:00:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:05:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:10:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:15:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:20:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:25:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:30:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:35:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:40:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:45:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:50:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T08:55:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:00:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:05:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:10:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:15:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:20:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:25:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:30:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:35:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:40:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:45:00+04:00 Dubai,22.473405838012695°C,36.00334930419922%
2023-03-04T09:50:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T09:55:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T10:00:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T10:05:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T10:10:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T10:15:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T10:20:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T10:25:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T10:30:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T10:35:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T10:40:00+04:00 Dubai,22.622169494628906°C,36.00334930419922%
2023-03-04T10:45:00+04:00 Dubai,22.771181106567383°C,36.00334930419922%
2023-03-04T10:50:00+04:00 Dubai,22.771181106567383°C,36.00334930419922%
2023-03-04T10:55:00+04:00 Dubai,22.771181106567383°C,36.00334930419922%
2023-03-04T11:00:00+04:00 Dubai,22.771181106567383°C,36.00334930419922%
2023-03-04T11:05:00+04:00 Dubai,22.92047882080078°C,36.00334930419922%
2023-03-04T11:10:00+04:00 Dubai,22.92047882080078°C,36.00334930419922%
2023-03-04T11:15:00+04:00 Dubai,22.92047882080078°C,37.37687683105469%
2023-03-04T11:20:00+04:00 Dubai,23.068984985351562°C,39.534156799316406%
2023-03-04T11:25:00+04:00 Dubai,23.068984985351562°C,40.6127815246582%
2023-03-04T11:30:00+04:00 Dubai,23.068984985351562°C,41.97355651855469%
2023-03-04T11:35:00+04:00 Dubai,23.068984985351562°C,44.239952087402344%
2023-03-04T11:40:00+04:00 Dubai,23.217777252197266°C,42.7449951171875%
2023-03-04T11:45:00+04:00 Dubai,23.217777252197266°C,42.7449951171875%
2023-03-04T11:50:00+04:00 Dubai,23.217777252197266°C,42.7449951171875%
2023-03-04T11:55:00+04:00 Dubai,23.217777252197266°C,42.7449951171875%
2023-03-04T12:00:00+04:00 Dubai,23.217777252197266°C,42.7449951171875%
2023-03-04T12:05:00+04:00 Dubai,23.36661720275879°C,42.7449951171875%
2023-03-04T12:10:00+04:00 Dubai,23.36661720275879°C,42.7449951171875%
2023-03-04T12:15:00+04:00 Dubai,23.36661720275879°C,42.7449951171875%
