Timestamp,val,discharge_Chilled_Water_Cool_Valve_Cmd_AHU_01_B1,discharge_Fan_Vfd_Speed_Sensor_AHU_01_B1
2023-03-03T13:10:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,61.41657257080078%
2023-03-03T13:15:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,61.273773193359375%
2023-03-03T13:20:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,61.22003173828125%
2023-03-03T13:25:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,61.28738784790039%
2023-03-03T13:30:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,61.11320877075195%
2023-03-03T13:35:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,60.72682189941406%
2023-03-03T13:40:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,60.81897735595703%
2023-03-03T13:45:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,61.183555603027344%
2023-03-03T13:50:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,60.707275390625%
2023-03-03T13:55:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,60.81417465209961%
2023-03-03T14:00:00+04:00 Dubai,23.81178092956543°C,47.427879333496094%,60.744842529296875%
2023-03-03T14:05:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%,61.09568786621094%
2023-03-03T14:10:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%,60.38466262817383%
2023-03-03T14:15:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%,60.72321319580078%
2023-03-03T14:20:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%,60.55210494995117%
2023-03-03T14:25:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%,60.39601135253906%
2023-03-03T14:30:00+04:00 Dubai,23.662158966064453°C,47.427879333496094%,60.55772018432617%
2023-03-03T14:35:00+04:00 Dubai,23.662158966064453°C,46.09219741821289%,59.9643440246582%
2023-03-03T14:40:00+04:00 Dubai,23.662158966064453°C,45.050331115722656%,60.204551696777344%
2023-03-03T14:45:00+04:00 Dubai,23.662158966064453°C,45.050331115722656%,59.90631866455078%
2023-03-03T14:50:00+04:00 Dubai,23.662158966064453°C,45.050331115722656%,59.94587707519531%
2023-03-03T14:55:00+04:00 Dubai,23.662158966064453°C,45.050331115722656%,59.49642562866211%
2023-03-03T15:00:00+04:00 Dubai,23.662158966064453°C,45.050331115722656%,60.17365646362305%
2023-03-03T15:05:00+04:00 Dubai,23.662158966064453°C,44.03709411621094%,59.910255432128906%
2023-03-03T15:10:00+04:00 Dubai,23.662158966064453°C,42.838706970214844%,60.071170806884766%
2023-03-03T15:15:00+04:00 Dubai,23.662158966064453°C,41.766456604003906%,59.49025344848633%
2023-03-03T15:20:00+04:00 Dubai,23.662158966064453°C,40.58888244628906%,59.224613189697266%
2023-03-03T15:25:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,59.290531158447266%
2023-03-03T15:30:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,59.00933837890625%
2023-03-03T15:35:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,58.97499465942383%
2023-03-03T15:40:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,59.009521484375%
2023-03-03T15:45:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,59.06536865234375%
2023-03-03T15:50:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,59.0223388671875%
2023-03-03T15:55:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,58.97602844238281%
2023-03-03T16:00:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,58.979244232177734%
2023-03-03T16:05:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,58.95798873901367%
2023-03-03T16:10:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,58.97286605834961%
2023-03-03T16:15:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,58.969322204589844%
2023-03-03T16:20:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,58.974205017089844%
2023-03-03T16:25:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,59.64320373535156%
2023-03-03T16:30:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,60.02632522583008%
2023-03-03T16:35:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,59.92630386352539%
2023-03-03T16:40:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,60.322715759277344%
2023-03-03T16:45:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,59.917293548583984%
2023-03-03T16:50:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,60.161033630371094%
2023-03-03T16:55:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,59.90913391113281%
2023-03-03T17:00:00+04:00 Dubai,23.662158966064453°C,41.72709274291992%,59.91496658325195%
2023-03-03T17:05:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%,59.86057662963867%
2023-03-03T17:10:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%,59.88434600830078%
2023-03-03T17:15:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%,59.66362380981445%
2023-03-03T17:20:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%,59.71709442138672%
2023-03-03T17:25:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%,59.4849967956543%
2023-03-03T17:30:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%,59.58848190307617%
2023-03-03T17:35:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%,59.438690185546875%
2023-03-03T17:40:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%,59.719730377197266%
2023-03-03T17:45:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%,59.438446044921875%
2023-03-03T17:50:00+04:00 Dubai,23.513425827026367°C,41.72709274291992%,59.47384262084961%
2023-03-03T17:55:00+04:00 Dubai,23.364866256713867°C,41.72709274291992%,59.280860900878906%
2023-03-03T18:00:00+04:00 Dubai,23.364866256713867°C,41.72709274291992%,58.97214126586914%
2023-03-03T18:05:00+04:00 Dubai,23.364866256713867°C,40.722137451171875%,58.97380065917969%
2023-03-03T18:10:00+04:00 Dubai,23.364866256713867°C,39.68663787841797%,58.97166442871094%
2023-03-03T18:15:00+04:00 Dubai,23.364866256713867°C,38.61259460449219%,58.97062301635742%
2023-03-03T18:20:00+04:00 Dubai,23.216365814208984°C,37.49686813354492%,58.96342468261719%
2023-03-03T18:25:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,58.890132904052734%
2023-03-03T18:30:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,58.48228073120117%
2023-03-03T18:35:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,58.06864929199219%
2023-03-03T18:40:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,58.03410720825195%
2023-03-03T18:45:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,57.6247673034668%
2023-03-03T18:50:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,57.502811431884766%
2023-03-03T18:55:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,57.337669372558594%
2023-03-03T19:00:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,57.2686653137207%
2023-03-03T19:05:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,57.11216735839844%
2023-03-03T19:10:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,57.109981536865234%
2023-03-03T19:15:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,57.413143157958984%
2023-03-03T19:20:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,57.11969757080078%
2023-03-03T19:25:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,57.10865020751953%
2023-03-03T19:30:00+04:00 Dubai,23.216365814208984°C,37.34784698486328%,57.10841369628906%
2023-03-03T19:35:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.11668395996094%
2023-03-03T19:40:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.11273193359375%
2023-03-03T19:45:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.12058639526367%
2023-03-03T19:50:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.11853790283203%
2023-03-03T19:55:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.12364959716797%
2023-03-03T20:00:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.119815826416016%
2023-03-03T20:05:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.11668395996094%
2023-03-03T20:10:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.115318298339844%
2023-03-03T20:15:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.11375427246094%
2023-03-03T20:20:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.11469650268555%
2023-03-03T20:25:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.11398696899414%
2023-03-03T20:30:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.113399505615234%
2023-03-03T20:35:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.116783142089844%
2023-03-03T20:40:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.11807632446289%
2023-03-03T20:45:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.11172866821289%
2023-03-03T20:50:00+04:00 Dubai,23.067798614501953°C,37.34784698486328%,57.11693572998047%
2023-03-03T20:55:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.10533905029297%
2023-03-03T21:00:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.11427307128906%
2023-03-03T21:05:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.11846923828125%
2023-03-03T21:10:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.11262893676758%
2023-03-03T21:15:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.11621856689453%
2023-03-03T21:20:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.12035369873047%
2023-03-03T21:25:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.11424255371094%
2023-03-03T21:30:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.115596771240234%
2023-03-03T21:35:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.117149353027344%
2023-03-03T21:40:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.113094329833984%
2023-03-03T21:45:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.12356185913086%
2023-03-03T21:50:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.13148498535156%
2023-03-03T21:55:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.118709564208984%
2023-03-03T22:00:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.12450408935547%
2023-03-03T22:05:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.12153625488281%
2023-03-03T22:10:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.12142562866211%
2023-03-03T22:15:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.129432678222656%
2023-03-03T22:20:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.12242889404297%
2023-03-03T22:25:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.123416900634766%
2023-03-03T22:30:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.11862564086914%
2023-03-03T22:35:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.11683654785156%
2023-03-03T22:40:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.11552810668945%
2023-03-03T22:45:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.11758804321289%
2023-03-03T22:50:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.12667465209961%
2023-03-03T22:55:00+04:00 Dubai,22.918941497802734°C,37.34784698486328%,57.1318359375%
2023-03-03T23:00:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%,57.126434326171875%
2023-03-03T23:05:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%,57.13003921508789%
2023-03-03T23:10:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%,57.1286506652832%
2023-03-03T23:15:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%,57.13096237182617%
2023-03-03T23:20:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%,57.12640380859375%
2023-03-03T23:25:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%,57.128326416015625%
2023-03-03T23:30:00+04:00 Dubai,22.770118713378906°C,37.34784698486328%,57.124446868896484%
2023-03-03T23:35:00+04:00 Dubai,22.621206283569336°C,37.34784698486328%,57.128135681152344%
2023-03-03T23:40:00+04:00 Dubai,22.621206283569336°C,37.34784698486328%,57.12504196166992%
2023-03-03T23:45:00+04:00 Dubai,22.621206283569336°C,37.34784698486328%,57.127506256103516%
2023-03-03T23:50:00+04:00 Dubai,22.621206283569336°C,37.34784698486328%,57.12235641479492%
2023-03-03T23:55:00+04:00 Dubai,22.621206283569336°C,37.34784698486328%,57.12714767456055%
2023-03-04T00:00:00+04:00 Dubai,22.621206283569336°C,0%,57.45896911621094%
2023-03-04T00:05:00+04:00 Dubai,22.621206283569336°C,0%,57.59060287475586%
2023-03-04T00:10:00+04:00 Dubai,22.621206283569336°C,26.841182708740234%,57.533599853515625%
2023-03-04T00:15:00+04:00 Dubai,22.621206283569336°C,29.212841033935547%,57.154022216796875%
2023-03-04T00:20:00+04:00 Dubai,22.621206283569336°C,29.212841033935547%,57.13092041015625%
2023-03-04T00:25:00+04:00 Dubai,22.621206283569336°C,31.558584213256836%,57.132179260253906%
2023-03-04T00:30:00+04:00 Dubai,22.621206283569336°C,32.556236267089844%,57.1330680847168%
2023-03-04T00:35:00+04:00 Dubai,22.472217559814453°C,33.73784637451172%,57.135223388671875%
2023-03-04T00:40:00+04:00 Dubai,22.472217559814453°C,34.92921447753906%,57.13299560546875%
2023-03-04T00:45:00+04:00 Dubai,22.472217559814453°C,34.92921447753906%,57.13846969604492%
2023-03-04T00:50:00+04:00 Dubai,22.472217559814453°C,36.04808807373047%,57.133583068847656%
2023-03-04T00:55:00+04:00 Dubai,22.472217559814453°C,36.04808807373047%,57.131072998046875%
2023-03-04T01:00:00+04:00 Dubai,22.472217559814453°C,37.07197189331055%,57.133968353271484%
2023-03-04T01:05:00+04:00 Dubai,22.472217559814453°C,37.07197189331055%,57.12926483154297%
2023-03-04T01:10:00+04:00 Dubai,22.472217559814453°C,37.07197189331055%,57.13298797607422%
2023-03-04T01:15:00+04:00 Dubai,22.472217559814453°C,37.07197189331055%,57.12963104248047%
2023-03-04T01:20:00+04:00 Dubai,22.472217559814453°C,37.07197189331055%,57.126502990722656%
2023-03-04T01:25:00+04:00 Dubai,22.472217559814453°C,38.11463928222656%,57.126441955566406%
2023-03-04T01:30:00+04:00 Dubai,22.472217559814453°C,38.11463928222656%,57.13119125366211%
2023-03-04T01:35:00+04:00 Dubai,22.472217559814453°C,38.11463928222656%,57.127769470214844%
2023-03-04T01:40:00+04:00 Dubai,22.472217559814453°C,39.127655029296875%,57.13096237182617%
2023-03-04T01:45:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.13139724731445%
2023-03-04T01:50:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.12874984741211%
2023-03-04T01:55:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.13288497924805%
2023-03-04T02:00:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.127315521240234%
2023-03-04T02:05:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.125877380371094%
2023-03-04T02:10:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.127296447753906%
2023-03-04T02:15:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.131141662597656%
2023-03-04T02:20:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.13043212890625%
2023-03-04T02:25:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.13384246826172%
2023-03-04T02:30:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.13486099243164%
2023-03-04T02:35:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.13340759277344%
2023-03-04T02:40:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.1373405456543%
2023-03-04T02:45:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.136051177978516%
2023-03-04T02:50:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.137474060058594%
2023-03-04T02:55:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.13208770751953%
2023-03-04T03:00:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.12377166748047%
2023-03-04T03:05:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.1264762878418%
2023-03-04T03:10:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.12605285644531%
2023-03-04T03:15:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.14550018310547%
2023-03-04T03:20:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.12962341308594%
2023-03-04T03:25:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.124755859375%
2023-03-04T03:30:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.122344970703125%
2023-03-04T03:35:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.12628173828125%
2023-03-04T03:40:00+04:00 Dubai,22.32320785522461°C,39.127655029296875%,57.12294387817383%
2023-03-04T03:45:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.118412017822266%
2023-03-04T03:50:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.123252868652344%
2023-03-04T03:55:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.117862701416016%
2023-03-04T04:00:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.12197494506836%
2023-03-04T04:05:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.121124267578125%
2023-03-04T04:10:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.1203727722168%
2023-03-04T04:15:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.12162780761719%
2023-03-04T04:20:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.122047424316406%
2023-03-04T04:25:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.123783111572266%
2023-03-04T04:30:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.12418746948242%
2023-03-04T04:35:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.11775207519531%
2023-03-04T04:40:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.118690490722656%
2023-03-04T04:45:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.1260871887207%
2023-03-04T04:50:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.12450408935547%
2023-03-04T04:55:00+04:00 Dubai,22.174636840820312°C,39.127655029296875%,57.122459411621094%
2023-03-04T05:00:00+04:00 Dubai,22.025882720947266°C,39.127655029296875%,57.119956970214844%
2023-03-04T05:05:00+04:00 Dubai,22.025882720947266°C,39.127655029296875%,57.11661148071289%
2023-03-04T05:10:00+04:00 Dubai,22.025882720947266°C,39.127655029296875%,57.11930847167969%
2023-03-04T05:15:00+04:00 Dubai,22.025882720947266°C,39.127655029296875%,57.12498092651367%
2023-03-04T05:20:00+04:00 Dubai,22.17488670349121°C,38.03463363647461%,57.083953857421875%
2023-03-04T05:25:00+04:00 Dubai,22.17488670349121°C,38.03463363647461%,57.09838104248047%
2023-03-04T05:30:00+04:00 Dubai,22.17488670349121°C,37.03050994873047%,57.11990737915039%
2023-03-04T05:35:00+04:00 Dubai,22.17488670349121°C,37.03050994873047%,57.11643600463867%
2023-03-04T05:40:00+04:00 Dubai,22.17488670349121°C,37.03050994873047%,57.12451934814453%
2023-03-04T05:45:00+04:00 Dubai,22.17488670349121°C,37.03050994873047%,57.116058349609375%
2023-03-04T05:50:00+04:00 Dubai,22.17488670349121°C,37.03050994873047%,57.11567306518555%
2023-03-04T05:55:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%,57.119773864746094%
2023-03-04T06:00:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%,57.11738204956055%
2023-03-04T06:05:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%,57.11674499511719%
2023-03-04T06:10:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%,57.110992431640625%
2023-03-04T06:15:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%,57.12099075317383%
2023-03-04T06:20:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%,57.1217155456543%
2023-03-04T06:25:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%,57.12358093261719%
2023-03-04T06:30:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%,57.11949920654297%
2023-03-04T06:35:00+04:00 Dubai,22.32411766052246°C,36.00334930419922%,57.119815826416016%
